cap_shape,Cap_surface,bruises,category
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Scaly,Bruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Convex,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Bell,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Convex,Scaly,Bruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,Bruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Flat,Smooth,Bruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,Bruises,Edible
Flat,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,Bruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,Bruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Convex,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,Bruises,Edible
Flat,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Fiberous,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Convex,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Flat,Scaly,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Smooth,Bruises,Edible
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Convex,Fiberous,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Convex,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,Bruises,Edible
Bell,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Fiberous,NoBruises,Edible
Convex,Fiberous,NoBruises,Edible
Convex,Smooth,Bruises,Edible
Knobbed,Fiberous,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Flat,Scaly,NoBruises,Poisonous
Convex,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Convex,Scaly,Bruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
Bell,Smooth,NoBruises,Edible
Flat,Smooth,Bruises,Edible
Knobbed,Smooth,NoBruises,Edible
Flat,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Flat,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Convex,Smooth,NoBruises,Edible
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Knobbed,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Bell,Smooth,NoBruises,Edible
Knobbed,Scaly,NoBruises,Poisonous
Bell,Fiberous,NoBruises,Edible
Conical,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Poisonous
Knobbed,Scaly,NoBruises,Poisonous
Convex,Smooth,NoBruises,Edible
